DATE_INSERT;DATE_CASE;NEW_CASES;TOTAL_CASES;ID_UNISO_COUNTRY;COUNTRY_NAME;SOURCE;
"2020-06-06 23:24:48";"2020-06-06";"2";"22";"178";"CONGO";"https://twitter.com/MSPPFIFD_cg/status/1269371046446202881";
"2020-06-06 22:13:23";"2020-06-06";"44";"952";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1269359346137411585";
"2020-06-06 21:56:03";"2020-06-06";"1";"8";"450";"MADAGASCAR";"https://www.koolsaina.com/madagascar-franchit-le-cap-des-1000-contamines-au-coronavirus/";
"2020-06-06 21:44:37";"2020-06-06";"1";"69";"148";"CHAD";"https://twitter.com/Covid19TD/status/1269328731006472205/photo/1";
"2020-06-06 21:29:41";"2020-06-06";"6";"49";"478";"MAURITANIA";"http://cridem.org/C_Info.php?article=736659";
"2020-06-06 21:21:42";"2020-06-06";"32";"1198";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1269343400756682754";
"2020-06-06 19:46:43";"2020-06-06";"1";"48";"694";"SIERRA LEONE";"https://twitter.com/mohs_sl/status/1269319001609469953/photo/1";
"2020-06-06 19:05:46";"2020-06-06";"8";"698";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1269307379126018062";
"2020-06-06 18:58:16";"2020-06-06";"4";"83";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1269294324577177601";
"2020-06-06 17:45:48";"2020-06-06";"3";"82";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1269286941725536256";
"2020-06-06 13:34:23";"2020-06-06";"1";"82";"180";"DRC";"https://mailchi.mp/98235d1bb976/covid-19-bulletin-n-74-du-vendredi-05-juin-2020";
"2020-06-06 13:04:50";"2020-06-06";"1";"20";"231";"ETHIOPIA";"https://twitter.com/lia_tadesse/status/1269223134017789958/photo/4";
"2020-06-07 12:54:01";"2020-06-05";"12";"359";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1269526056463224838";
"2020-06-06 18:17:07";"2020-06-05";"2";"44";"288";"GHANA";"https://twitter.com/mohgovgh/status/1269293065275166720/photo/1";
"2020-06-06 17:49:46";"2020-06-05";"1";"5";"140";"CAR";"https://twitter.com/MSPCentrafrique/status/1269283634789392384";
"2020-06-06 02:25:19";"2020-06-05";"1";"36";"384";"CIV";"https://twitter.com/RTI_info/status/1269000246404751361";
"2020-06-06 01:08:53";"2020-06-05";"10";"333";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1269036894194671617/photo/1";
"2020-06-06 01:04:21";"2020-06-05";"2";"47";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1269037111648362497/photo/1";
"2020-06-05 22:03:41";"2020-06-05";"3";"12";"624";"GUINEA-B.";"https://www.lusa.pt/article/CinR3TiZ56pk1HJ5EJ9BUzMSZM5iuSI1";
"2020-06-05 21:43:01";"2020-06-05";"4";"43";"478";"MAURITANIA";"http://cridem.org/C_Info.php?article=736641";
"2020-06-05 21:03:29";"2020-06-05";"60";"908";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1268980310936608768";
"2020-06-05 20:43:17";"2020-06-05";"40";"1166";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1268974977723891715/photo/1";
"2020-06-05 19:59:08";"2020-06-05";"2";"68";"148";"CHAD";"https://twitter.com/Covid19TD/status/1268965127707078666/photo/1";
"2020-06-05 19:53:40";"2020-06-05";"4";"42";"288";"GHANA";"https://twitter.com/DSD_GHS/status/1268942360018325504/photo/1";
"2020-06-05 19:28:52";"2020-06-05";"9";"690";"12";"ALGERIA";"https://www.observalgerie.com/covid-19-en-algerie-nombre-des-contaminations-par-wilayas-bilan-du-5-juin/2020/";
"2020-06-05 17:38:58";"2020-06-05";"2";"87";"466";"MALI";"https://twitter.com/GouvernementM/status/1268906724502749188";
"2020-06-05 14:59:35";"2020-06-05";"1";"79";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1268885384580210689";
"2020-06-05 14:02:42";"2020-06-05";"1";"19";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1268868866622590977/photo/2";
"2020-06-06 13:00:32";"2020-06-04";"14";"347";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1269135138530775040";
"2020-06-05 13:58:26";"2020-06-04";"2";"30";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1268871354574680065";
"2020-06-05 12:43:39";"2020-06-04";"3";"81";"180";"DRC";"https://mailchi.mp/21a6ab5d68d5/covid-19-bulletin-n-73-du-jeudi-04-juin-2020";
"2020-06-05 02:05:48";"2020-06-04";"1";"9";"624";"GUINEA-B.";"https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200604-covid-19-sitrep-136.pdf?sfvrsn=fd36550b_2";
"2020-06-05 00:56:13";"2020-06-04";"8";"323";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1268674849070895106/photo/1";
"2020-06-05 00:00:34";"2020-06-04";"2";"205";"120";"CAMEROON";"https://www.facebook.com/pg/MINSANTE.PageOfficielle/posts/?ref=page_internal";
"2020-06-04 23:47:24";"2020-06-04";"1";"21";"266";"GABON";"https://twitter.com/Info241_/status/1268658984761937921/photo/1";
"2020-06-04 21:32:34";"2020-06-04";"5";"39";"478";"MAURITANIA";"https://alakhbar.info/?q=node/25791";
"2020-06-04 21:25:28";"2020-06-04";"38";"1126";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1268619557377212416/photo/1";
"2020-06-04 21:12:01";"2020-06-04";"56";"848";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1268621067788136449";
"2020-06-04 19:54:55";"2020-06-04";"1";"208";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1268591775209357313";
"2020-06-04 19:21:19";"2020-06-04";"8";"681";"12";"ALGERIA";"https://www.observalgerie.com/coronavirus-lalgerie-enregistre-moins-de-100-cas-bilan-du-jeudi-4-juin/2020/";
"2020-06-04 17:52:59";"2020-06-04";"6";"85";"466";"MALI";"https://twitter.com/GouvernementM/status/1268565380915695618";
"2020-06-04 14:41:22";"2020-06-04";"4";"78";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1268519018396364801/photo/1";
"2020-06-04 13:36:44";"2020-06-04";"1";"7";"450";"MADAGASCAR";"https://actu.orange.mg/covid-19-un-nouveau-deces-signale-a-madagascar/";
"2020-06-04 13:27:17";"2020-06-04";"1";"18";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1268502270146228224/photo/2";
"2020-06-04 11:37:20";"2020-06-04";"1";"207";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1268469694215983105";
"2020-06-04 23:30:03";"2020-06-03";"19";"333";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1268653735032610816";
"2020-06-04 11:49:50";"2020-06-03";"3";"78";"180";"DRC";"https://mailchi.mp/d12d2c103d8e/covid-19-bulletin-n-72-du-mercredi-03-juin-2020";
"2020-06-04 01:20:21";"2020-06-03";"1";"315";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1268315252707516423/photo/1";
"2020-06-04 00:30:11";"2020-06-03";"2";"35";"384";"CIV";"https://ivoiremessagers.com/2020/06/03/covid-19-86-nouveaux-cas-confirmes-et-deux-deces-en-cote-divoire/";
"2020-06-03 21:52:54";"2020-06-03";"37";"792";"710";"SOUTH AFRICA";"https://twitter.com/nicd_sa/status/1268264707401662464";
"2020-06-03 21:06:35";"2020-06-03";"36";"1088";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1268253094120472577/photo/1";
"2020-06-03 20:54:39";"2020-06-03";"3";"34";"478";"MAURITANIA";"https://twitter.com/MohamedenF/status/1268253934231134208";
"2020-06-03 20:35:16";"2020-06-03";"3";"203";"120";"CAMEROON";"https://twitter.com/MinsanteCMR/status/1268249467578351617/photo/1";
"2020-06-03 20:09:02";"2020-06-03";"6";"673";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1268235837331910657/photo/1";
"2020-06-03 18:00:14";"2020-06-03";"1";"47";"694";"SIERRA LEONE";"https://twitter.com/mohs_sl/status/1268206091462234117/photo/1";
"2020-06-03 17:27:13";"2020-06-03";"1";"79";"466";"MALI";"https://twitter.com/GouvernementM/status/1268201488289054722";
"2020-06-03 16:48:37";"2020-06-03";"1";"26";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1268189264564686849/photo/1";
"2020-06-03 16:11:41";"2020-06-03";"3";"74";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1268176718696718337/photo/1";
"2020-06-03 15:05:53";"2020-06-03";"3";"17";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1268146939587178504/photo/2";
"2020-06-03 09:47:17";"2020-06-03";"2";"45";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1268071839139577857";
"2020-06-03 23:23:34";"2020-06-02";"7";"314";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1268291307732176898/photo/1";
"2020-06-03 14:30:36";"2020-06-02";"1";"49";"788";"TUNISIA";"https://twitter.com/covid19tunisia/status/1268147463690629120/photo/3";
"2020-06-03 12:59:59";"2020-06-02";"3";"75";"180";"DRC";"https://mailchi.mp/45706ad95ab6/covid-19-bulletin-n-71-du-mardi-02-juin-2020";
"2020-06-03 01:31:35";"2020-06-02";"15";"314";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1267951073093959681/photo/1";
"2020-06-03 00:47:02";"2020-06-02";"1";"5";"132";"CAPE VERDE";"https://anacao.cv/covid-19-sal-regista-tres-novos-casos-positivos/";
"2020-06-03 00:37:24";"2020-06-02";"1";"2";"646";"RWANDA";"https://twitter.com/RwandaHealth/status/1267945222819975170/photo/1";
"2020-06-03 00:06:36";"2020-06-02";"3";"20";"266";"GABON";"https://twitter.com/Info241_/status/1267934674288095233";
"2020-06-02 22:03:24";"2020-06-02";"47";"1052";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1267891669845803010/photo/1";
"2020-06-02 21:53:09";"2020-06-02";"50";"755";"710";"SOUTH AFRICA";"https://twitter.com/nicd_sa/status/1267904171778412545/photo/1";
"2020-06-02 21:50:49";"2020-06-02";"1";"200";"120";"CAMEROON";"https://twitter.com/le_4eme_pouvoir/status/1267901333434228742";
"2020-06-02 21:08:59";"2020-06-02";"5";"31";"478";"MAURITANIA";"https://essahraa.net/node/17457";
"2020-06-02 20:36:43";"2020-06-02";"6";"667";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1267866681336049664/photo/1";
"2020-06-02 20:32:18";"2020-06-02";"4";"14";"728";"SOUTH SUDAN";"https://twitter.com/TheRadioCommun1/status/1267876970882269187";
"2020-06-02 20:11:52";"2020-06-02";"1";"206";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1267868423020740610/photo/1";
"2020-06-02 17:22:09";"2020-06-02";"2";"71";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1267821212350087175/photo/1";
"2020-06-02 15:09:35";"2020-06-02";"1";"25";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1267799852773257216/photo/1";
"2020-06-02 13:17:00";"2020-06-02";"2";"14";"231";"ETHIOPIA";"https://twitter.com/lia_tadesse/status/1267775609998135298/photo/4";
"2020-06-03 09:49:10";"2020-06-01";"9";"307";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1267982579984187393/photo/1";
"2020-06-02 14:34:11";"2020-06-01";"1";"28";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1267784259022008321/photo/1";
"2020-06-02 14:28:30";"2020-06-01";"2";"38";"288";"GHANA";"https://twitter.com/DSD_GHS/status/1267790365563785216/photo/1";
"2020-06-02 02:21:28";"2020-06-01";"1";"43";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1267611760716111877/photo/1";
"2020-06-02 01:47:58";"2020-06-01";"12";"299";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1267589786040033286/photo/1";
"2020-06-01 22:50:53";"2020-06-01";"1";"65";"562";"NIGER";"https://twitter.com/MinSanteNiger/status/1267546401283674112/photo/1";
"2020-06-01 22:30:50";"2020-06-01";"1";"66";"148";"CHAD";"https://twitter.com/Covid19TD/status/1267493766325248000";
"2020-06-01 22:27:03";"2020-06-01";"1";"3";"748";"ESWATINI";"https://twitter.com/EswatiniGovern1/status/1267503812618715142/photo/1";
"2020-06-01 21:56:30";"2020-06-01";"8";"661";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1267508446695489536/photo/1";
"2020-06-01 21:35:01";"2020-06-01";"2";"199";"120";"CAMEROON";"https://twitter.com/MinsanteCMR/status/1267523196909236224/photo/1";
"2020-06-01 21:33:31";"2020-06-01";"3";"26";"478";"MAURITANIA";"https://twitter.com/MohamedenF/status/1267526881924067334";
"2020-06-01 21:30:34";"2020-06-01";"46";"1005";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1267535308448563200/photo/1";
"2020-06-01 17:38:43";"2020-06-01";"5";"69";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1267480164079894530";
"2020-06-01 17:27:56";"2020-06-01";"1";"78";"466";"MALI";"https://twitter.com/GouvernementM/status/1267467709517791233";
"2020-06-01 16:57:19";"2020-06-01";"1";"79";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1267468315565441031";
"2020-06-01 16:09:41";"2020-06-01";"22";"705";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1267449158987890689";
"2020-06-01 14:34:25";"2020-06-01";"1";"12";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1267416878298865665/photo/2";
"2020-06-02 05:20:39";"2020-05-31";"12";"298";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1267639105598472197";
"2020-06-01 21:53:53";"2020-05-31";"2";"4";"140";"CAR";"https://twitter.com/MSPCentrafrique/status/1267495676742709255/photo/1";
"2020-06-01 02:41:29";"2020-05-31";"1";"23";"478";"MAURITANIA";"https://www.facebook.com/Mauritaniahealth/photos/a.114795693477000/142756770680892/?type=3&theater&_rdc=1&_rdr";
"2020-06-01 00:30:57";"2020-05-31";"14";"287";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1267220970609299456/photo/1";
"2020-05-31 20:52:08";"2020-05-31";"40";"683";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1267165800877690881";
"2020-05-31 20:47:11";"2020-05-31";"2";"22";"478";"MAURITANIA";"https://twitter.com/MohamedenF/status/1267160570882600962";
"2020-05-31 20:31:41";"2020-05-31";"6";"197";"120";"CAMEROON";"https://www.facebook.com/MINSANTE.PageOfficielle/photos/a.1374981629183978/3581244688557650/?type=3&__xts__%5B0%5D=68.ARBXhF6wZLRJXS88FBbbXM_aYeO4Ky-5D6ir51UsY7C60KuCWkUeuI9TpVIIAPgAsamgu_CDXoTRMC0n9CfVTeJ-4L1sLMev8QCYgS5ENqmLbbiwWqzrdFtJaSO-QN-nO3bt9epvYr7JON2yb8edI-EpB_1rD14X7JURMZcvlcIEfeFYpWLa56s6Aqjsau78ps-AJokde7Ww69Us9nuJ_BVcaV4E0xCLDDN4T9H2uWzX0HFiGtPfHLxfkjjjJqLV_NkyTeklaG2VA9fciNI9m_I4ihxmIZTcUU7vpZO2Bk307PPkNebqf04vlSK_9tSh_CPvPDySaGEbJdymG3x2U-Z22ZC9&__tn__=-R";
"2020-05-31 20:16:35";"2020-05-31";"46";"959";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1267156033375481856/photo/1";
"2020-05-31 20:15:08";"2020-05-31";"1";"205";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1267143943596257281/photo/1";
"2020-05-31 20:09:18";"2020-05-31";"7";"653";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1267149395109314564/photo/1";
"2020-05-31 18:50:44";"2020-05-31";"1";"20";"178";"CONGO";"https://twitter.com/MSPPFIFD_cg/status/1267135309424275456/photo/1";
"2020-05-31 17:51:20";"2020-05-31";"2";"24";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1267093363771179011/photo/1";
"2020-05-31 17:44:25";"2020-05-31";"1";"77";"466";"MALI";"https://twitter.com/CovidMali/status/1267095397211746305/photo/1";
"2020-05-31 17:34:13";"2020-05-31";"5";"78";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1267100338584276993";
"2020-05-31 17:31:08";"2020-05-31";"1";"46";"694";"SIERRA LEONE";"https://twitter.com/mohs_sl/status/1267101878145486851/photo/1";
"2020-05-31 17:24:51";"2020-05-31";"1";"64";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1267104584876646401";
"2020-05-31 13:56:50";"2020-05-31";"3";"11";"231";"ETHIOPIA";"https://twitter.com/lia_tadesse/status/1267059722248691713/photo/4";
"2020-06-01 02:37:26";"2020-05-30";"24";"286";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1267236996717707268/photo/1";
"2020-05-31 18:33:21";"2020-05-30";"6";"191";"120";"CAMEROON";"https://www.dailynewscameroon.com/cameroun-coronavirus-le-cameroun-affiche-5904-cas-testes-positifs-et-191-deces/";
"2020-05-31 17:53:28";"2020-05-30";"1";"2";"140";"CAR";"https://twitter.com/MSPCentrafrique/status/1267116888590618627/photo/1";
"2020-05-31 12:09:43";"2020-05-30";"1";"36";"288";"GHANA";"https://twitter.com/mohgovgh/status/1266988308200112133/photo/1";
"2020-05-31 11:39:23";"2020-05-30";"3";"72";"180";"DRC";"https://mailchi.mp/3d63879bed95/covid-19-bulletin-n-68-du-samedi-30-mai-3946097";
"2020-05-31 01:20:52";"2020-05-30";"2";"17";"266";"GABON";"https://infocovid.ga/conference-de-presse-du-samedi-30-mai-2020/";
"2020-05-31 01:03:58";"2020-05-30";"12";"273";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1266865950021861385";
"2020-05-30 23:00:03";"2020-05-30";"1";"33";"384";"CIV";"https://twitter.com/Covid19_CI/status/1266823427014496263";
"2020-05-30 22:11:08";"2020-05-30";"1";"1";"646";"RWANDA";"https://twitter.com/RwandaHealth/status/1266811034104406023";
"2020-05-30 21:56:23";"2020-05-30";"29";"262";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1266815093741944833/photo/1";
"2020-05-30 20:24:13";"2020-05-30";"32";"643";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1266796044156878848";
"2020-05-30 20:21:35";"2020-05-30";"1";"204";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1266795477040861184";
"2020-05-30 20:19:59";"2020-05-30";"34";"913";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1266789812255801344";
"2020-05-30 18:51:09";"2020-05-30";"8";"646";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1266773131861114883";
"2020-05-30 18:46:11";"2020-05-30";"1";"35";"288";"GHANA";"https://twitter.com/mohgovgh/status/1266712986762326016";
"2020-05-30 18:32:26";"2020-05-30";"1";"63";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1266742971543834625";
"2020-05-30 18:15:06";"2020-05-30";"1";"73";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1266759623303999489";
"2020-05-30 14:22:35";"2020-05-30";"3";"76";"466";"MALI";"https://twitter.com/CovidMali/status/1266702354927300608/photo/1";
"2020-05-30 13:35:58";"2020-05-30";"1";"6";"450";"MADAGASCAR";"https://actu.orange.mg/covid-19-un-quatrieme-deces-en-deux-jours-a-madagascar/";
"2020-05-30 12:37:24";"2020-05-30";"1";"203";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1266672123927552001/photo/1";
"2020-05-30 23:04:30";"2020-05-29";"1";"23";"324";"GUINEA";"https://twitter.com/anss_guinee/status/1266829014913646604";
"2020-05-30 14:18:51";"2020-05-29";"2";"22";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1266704514725416965/photo/1";
"2020-05-30 10:32:32";"2020-05-29";"1";"42";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1266611862994649088/photo/1";
"2020-05-30 10:31:00";"2020-05-29";"8";"185";"120";"CAMEROON";"https://twitter.com/MinsanteCMR/status/1266621115025195009";
"2020-05-30 01:02:46";"2020-05-29";"2";"261";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1266501075533692934/photo/1";
"2020-05-30 00:42:52";"2020-05-29";"1";"15";"266";"GABON";"https://twitter.com/Covid19GOUVGA/status/1266499483258564608";
"2020-05-29 22:26:08";"2020-05-29";"34";"611";"710";"SOUTH AFRICA";"https://twitter.com/nicd_sa/status/1266458332031848459";
"2020-05-29 21:13:35";"2020-05-29";"1";"20";"478";"MAURITANIA";"https://twitter.com/lassanawelt/status/1266444077173792770";
"2020-05-29 20:48:36";"2020-05-29";"8";"638";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1266434441989312520";
"2020-05-29 20:14:13";"2020-05-29";"3";"5";"450";"MADAGASCAR";"https://twitter.com/LExpressMG/status/1266334892549459968";
"2020-05-29 19:59:16";"2020-05-29";"34";"879";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1266425911831932929/photo/1";
"2020-05-29 18:58:13";"2020-05-29";"1";"73";"466";"MALI";"https://twitter.com/CovidMali/status/1266410895451787266";
"2020-05-29 15:40:24";"2020-05-29";"4";"62";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1266356175261577216/photo/1";
"2020-05-29 15:11:40";"2020-05-28";"1";"8";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1266330768877420545/photo/2";
"2020-05-29 02:34:45";"2020-05-28";"1";"32";"384";"CIV";"https://twitter.com/RTI_info/status/1266098883664523265";
"2020-05-29 00:32:30";"2020-05-28";"5";"259";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1266133977011806210";
"2020-05-29 00:26:01";"2020-05-28";"25";"577";"710";"SOUTH AFRICA";"https://twitter.com/nicd_sa/status/1266132429858918400";
"2020-05-28 23:26:56";"2020-05-28";"1";"8";"624";"GUINEA-B.";"http://www.odemocratagb.com/?p=25046";
"2020-05-28 23:15:04";"2020-05-28";"29";"845";"818";"EGYPT";"https://www.facebook.com/egypt.mohp/photos/a.123442675873020/174700777413876/?type=3&__xts__%5B0%5D=68.ARCQZ0veo9g8T4AYxMh0LfWy22KBCQHCZuvtAJ87ikkvT4E9kR-rwmhSiEZoQJ87gRwIzNkB3COe-j04stYulNIV9ml_aJgXm60esk-3DDD6pghg-Kw0Wkz8nbYbP0U6oCdxQ5p32_aLBdT1au8Ybv4wxopC5TANjJRbhJ9Wa3r2wgxdw3nNqE7qqRoqwHRaT6DXirJERaE7uoMDWxZDFUE5jbWaJ2IVeAoa4cVgMXAWHXGXhMHjB9F0M91jFBZJyg0KB8Sfy41za90a0-8X-ryrJRlCG38zvn_AOgEo-17BDAxooJ2Qv-7vicDHLlJhqQcSy7UOxQypxn82gUXYHMI&__tn__=-R";
"2020-05-28 23:05:40";"2020-05-28";"1";"5";"434";"LIBYA";"https://twitter.com/Lyobserver/status/1266108084717604864";
"2020-05-28 21:34:50";"2020-05-28";"3";"19";"478";"MAURITANIA";"https://twitter.com/lassanawelt/status/1266089748050952201";
"2020-05-28 20:15:56";"2020-05-28";"2";"41";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1266069389302009856/photo/1";
"2020-05-28 20:13:10";"2020-05-28";"1";"2";"508";"MOZAMBIQUE";"https://twitter.com/IMocambique/status/1266069505224163330/photo/1";
"2020-05-28 19:09:18";"2020-05-28";"7";"630";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1266051155588767745";
"2020-05-28 18:52:08";"2020-05-28";"1";"65";"148";"CHAD";"https://twitter.com/OmsTchad/status/1266047287253401600";
"2020-05-28 17:06:27";"2020-05-28";"5";"72";"706";"SOMALIA";"https://twitter.com/SomaliaCovid19/status/1266022386744340480";
"2020-05-28 16:53:36";"2020-05-28";"2";"72";"466";"MALI";"https://twitter.com/CovidMali/status/1266018839222943745";
"2020-05-28 15:56:40";"2020-05-28";"2";"20";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1265995889505681408/photo/1";
"2020-05-28 15:06:53";"2020-05-28";"3";"58";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1265984587206885377/photo/1";
"2020-05-28 13:02:24";"2020-05-28";"1";"7";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1265955568944021505";
"2020-05-29 20:03:11";"2020-05-27";"38";"233";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1266419099288174595";
"2020-05-28 21:15:23";"2020-05-27";"1";"22";"324";"GUINEA";"https://twitter.com/anss_guinee/status/1266084217189994499";
"2020-05-28 02:18:50";"2020-05-27";"1";"69";"180";"DRC";"https://mailchi.mp/63e49d33ff8c/covid-19-bulletin-n-65-du-mercredi-27-mai-2020";
"2020-05-28 02:02:33";"2020-05-27";"3";"45";"694";"SIERRA LEONE";"https://twitter.com/mohs_sl/status/1265794663287525380/photo/1";
"2020-05-28 00:45:13";"2020-05-27";"5";"254";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1265775840563998720/photo/1";
"2020-05-27 23:58:35";"2020-05-27";"1";"39";"686";"SENEGAL";"https://twitter.com/cousenegal/status/1265757879283449858/photo/1";
"2020-05-27 23:52:21";"2020-05-27";"3";"16";"478";"MAURITANIA";"http://fr.ami.mr/Depeche-53740.html";
"2020-05-27 22:55:56";"2020-05-27";"1";"4";"434";"LIBYA";"https://twitter.com/Lyobserver/status/1265744936093220865/photo/1";
"2020-05-27 22:31:26";"2020-05-27";"1";"31";"384";"CIV";"https://twitter.com/Covid19_CI/status/1265740429254889472/photo/1";
"2020-05-27 22:10:58";"2020-05-27";"28";"552";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1265736463880093696";
"2020-05-27 21:57:48";"2020-05-27";"1";"64";"562";"NIGER";"https://twitter.com/Covid19Niger/status/1265731319109124097/photo/1";
"2020-05-27 21:02:10";"2020-05-27";"19";"816";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1265717233600389121";
"2020-05-27 20:54:18";"2020-05-27";"1";"2";"174";"COMOROS";"https://stopcoronavirus.km";
"2020-05-27 20:31:45";"2020-05-27";"2";"64";"148";"CHAD";"https://twitter.com/Covid19TD/status/1265704109287620610";
"2020-05-27 19:20:07";"2020-05-27";"2";"10";"728";"SOUTH SUDAN";"https://twitter.com/TheRadioCommun1/status/1265691963233361920";
"2020-05-27 18:46:45";"2020-05-27";"6";"623";"12";"ALGERIA";"https://www.observalgerie.com/covid-19-en-algerie-le-nombre-de-contamination-en-baisse-211-nouvelles-guerisons-en-24-heures/2020/";
"2020-05-27 18:11:08";"2020-05-27";"4";"18";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1265657454119051264/photo/1";
"2020-05-27 16:06:29";"2020-05-27";"3";"55";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1265632899459624961/photo/1";
"2020-05-27 12:15:20";"2020-05-27";"2";"177";"120";"CAMEROON";"https://twitter.com/WHOAFRO/status/1265556735844061185";
"2020-05-28 11:53:22";"2020-05-26";"11";"195";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1265814174069854209";
"2020-05-27 23:55:23";"2020-05-26";"1";"21";"324";"GUINEA";"https://twitter.com/anss_guinee/status/1265752414382108674/photo/1";
"2020-05-27 14:13:01";"2020-05-26";"1";"27";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1265615511074885633/photo/1";
"2020-05-27 02:18:07";"2020-05-26";"2";"34";"288";"GHANA";"https://twitter.com/DSD_GHS/status/1265432855091523584";
"2020-05-27 01:57:38";"2020-05-26";"1";"7";"624";"GUINEA-B.";"https://www.lusa.pt/article/xjiyOAsle3vb~R7i_i2SRTMSZM5iuSI1";
